Device,TimeDate,Time,PPG,HR,AccX,AccY,AccZ
6D18B021,"May 13,2021 19:52:51:130",0:0:4:905,405686,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:140",0:0:4:915,405402,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:151",0:0:4:926,405029,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:158",0:0:4:933,404595.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:167",0:0:4:942,404262.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:216",0:0:4:991,403879,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:224",0:0:4:999,403583,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:237",0:0:5:12,403468,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:246",0:0:5:21,402950.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:254",0:0:5:29,402456.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:263",0:0:5:38,402018.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:270",0:0:5:45,401625.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:277",0:0:5:52,401254.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:284",0:0:5:59,400908.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:291",0:0:5:66,400587.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:297",0:0:5:72,400393.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:304",0:0:5:79,399904.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:310",0:0:5:85,399773.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:317",0:0:5:92,399511.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:323",0:0:5:98,399297,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:330",0:0:5:105,398982,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:337",0:0:5:112,398773,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:345",0:0:5:120,398538.66,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:350",0:0:5:125,398271.34,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:356",0:0:5:131,397935,79,-646,-91,728
6D18B021,"May 13,2021 19:52:51:439",0:0:5:214,397540.34,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:455",0:0:5:230,397191,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:465",0:0:5:240,396573,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:478",0:0:5:253,395955.34,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:488",0:0:5:263,395194.34,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:495",0:0:5:270,394409.34,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:501",0:0:5:276,393696,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:508",0:0:5:283,392934.66,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:516",0:0:5:291,392406.34,78,-646,-91,728
6D18B021,"May 13,2021 19:52:51:628",0:0:5:403,391984.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:637",0:0:5:412,391461.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:647",0:0:5:422,390971.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:655",0:0:5:430,390579.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:663",0:0:5:438,390246.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:672",0:0:5:447,390014,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:679",0:0:5:454,389719.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:687",0:0:5:462,389503.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:692",0:0:5:467,389391.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:699",0:0:5:474,389366.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:707",0:0:5:482,389275,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:712",0:0:5:487,389167,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:718",0:0:5:493,389107.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:724",0:0:5:499,388786.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:729",0:0:5:504,388557.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:735",0:0:5:510,388283.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:740",0:0:5:515,387950,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:746",0:0:5:521,387666,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:852",0:0:5:627,387497.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:859",0:0:5:634,387260.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:865",0:0:5:640,387095,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:871",0:0:5:646,387000.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:878",0:0:5:653,386800.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:884",0:0:5:659,386648.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:892",0:0:5:667,386496.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:898",0:0:5:673,386435,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:905",0:0:5:680,386422.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:931",0:0:5:706,386345.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:941",0:0:5:716,386429.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:949",0:0:5:724,386507.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:958",0:0:5:733,386614.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:966",0:0:5:741,386617.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:973",0:0:5:748,386769.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:979",0:0:5:754,386895.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:987",0:0:5:762,387048.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:51:992",0:0:5:767,387113.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:120",0:0:5:895,387117,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:133",0:0:5:908,386949.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:146",0:0:5:921,386628,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:156",0:0:5:931,386297,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:166",0:0:5:941,385855.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:174",0:0:5:949,385390,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:181",0:0:5:956,384994.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:187",0:0:5:962,384603.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:192",0:0:5:967,384206,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:232",0:0:6:7,383986,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:242",0:0:6:17,383694.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:250",0:0:6:25,383522.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:258",0:0:6:33,383391.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:265",0:0:6:40,383235,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:275",0:0:6:50,383081.66,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:282",0:0:6:57,383054.34,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:288",0:0:6:63,382750,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:297",0:0:6:72,382527,78,-662,-72,725
6D18B021,"May 13,2021 19:52:52:344",0:0:6:119,382177.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:352",0:0:6:127,381947.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:359",0:0:6:134,381690,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:369",0:0:6:144,381413,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:379",0:0:6:154,381152.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:389",0:0:6:164,380944,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:396",0:0:6:171,380609,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:404",0:0:6:179,380563.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:414",0:0:6:189,380133,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:534",0:0:6:309,379696.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:550",0:0:6:325,379419,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:562",0:0:6:337,379127.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:573",0:0:6:348,378771,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:582",0:0:6:357,378493.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:589",0:0:6:364,378245.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:597",0:0:6:372,378049.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:604",0:0:6:379,377768.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:612",0:0:6:387,377576,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:683",0:0:6:458,377315,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:694",0:0:6:469,377125.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:706",0:0:6:481,376952.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:715",0:0:6:490,376729,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:724",0:0:6:499,376657.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:734",0:0:6:509,376491.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:744",0:0:6:519,376398.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:752",0:0:6:527,376459.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:760",0:0:6:535,376656.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:767",0:0:6:542,376922.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:773",0:0:6:548,377259.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:779",0:0:6:554,377531.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:787",0:0:6:562,377844,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:793",0:0:6:568,377873.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:800",0:0:6:575,377875.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:806",0:0:6:581,377820.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:811",0:0:6:586,377652.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:817",0:0:6:592,377470.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:869",0:0:6:644,377203.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:882",0:0:6:657,376982.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:888",0:0:6:663,376642.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:896",0:0:6:671,376358,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:903",0:0:6:678,376125,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:911",0:0:6:686,375746.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:918",0:0:6:693,375498,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:925",0:0:6:700,375485.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:52:932",0:0:6:707,375357.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:020",0:0:6:795,375245.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:031",0:0:6:806,375214.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:043",0:0:6:818,375159,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:054",0:0:6:829,375108.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:064",0:0:6:839,375143,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:073",0:0:6:848,375129.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:081",0:0:6:856,375104.66,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:091",0:0:6:866,374996.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:099",0:0:6:874,375096.34,78,-666,-62,728
6D18B021,"May 13,2021 19:52:53:170",0:0:6:945,374893.34,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:185",0:0:6:960,374955.34,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:198",0:0:6:973,374879.66,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:209",0:0:6:984,374884.34,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:219",0:0:6:994,374780.66,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:230",0:0:7:5,374762.66,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:239",0:0:7:14,374644,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:246",0:0:7:21,374632.34,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:252",0:0:7:27,374443,78,-653,-43,750
6D18B021,"May 13,2021 19:52:53:353",0:0:7:128,374126,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:364",0:0:7:139,373941.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:375",0:0:7:150,373654.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:386",0:0:7:161,373393.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:393",0:0:7:168,373252,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:400",0:0:7:175,372935.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:406",0:0:7:181,372613.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:413",0:0:7:188,372292,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:420",0:0:7:195,372065.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:431",0:0:7:206,371995.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:436",0:0:7:211,372038,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:441",0:0:7:216,372119.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:446",0:0:7:221,372265.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:451",0:0:7:226,372498.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:458",0:0:7:233,372764.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:465",0:0:7:240,372990.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:472",0:0:7:247,373166.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:479",0:0:7:254,373161,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:577",0:0:7:352,373150,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:582",0:0:7:357,372851,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:591",0:0:7:366,372691,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:599",0:0:7:374,372522.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:609",0:0:7:384,372585.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:619",0:0:7:394,372741.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:627",0:0:7:402,372983.34,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:635",0:0:7:410,373354.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:644",0:0:7:419,373620.66,77,-653,-43,750
6D18B021,"May 13,2021 19:52:53:804",0:0:7:579,374160,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:821",0:0:7:596,374409,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:832",0:0:7:607,374790,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:842",0:0:7:617,375173,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:849",0:0:7:624,375434.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:855",0:0:7:630,375745,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:860",0:0:7:635,375905,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:868",0:0:7:643,376250.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:875",0:0:7:650,376407.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:882",0:0:7:657,376490.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:888",0:0:7:663,376853,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:894",0:0:7:669,377104.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:900",0:0:7:675,377371,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:906",0:0:7:681,377513.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:912",0:0:7:687,377608.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:917",0:0:7:692,377818.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:924",0:0:7:699,377920.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:930",0:0:7:705,378082,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:956",0:0:7:731,378367,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:962",0:0:7:737,378401.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:969",0:0:7:744,378497.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:976",0:0:7:751,378595,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:983",0:0:7:758,378665.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:991",0:0:7:766,378682,77,-662,-44,769
6D18B021,"May 13,2021 19:52:53:999",0:0:7:774,378666.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:005",0:0:7:780,378423.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:012",0:0:7:787,378171,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:108",0:0:7:883,377892,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:125",0:0:7:900,377672,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:137",0:0:7:912,377431.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:148",0:0:7:923,377296.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:155",0:0:7:930,377130,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:162",0:0:7:937,377113,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:169",0:0:7:944,377199,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:176",0:0:7:951,377374.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:183",0:0:7:958,377594.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:218",0:0:7:993,377810.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:228",0:0:8:3,378059.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:237",0:0:8:12,378212.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:247",0:0:8:22,378310.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:255",0:0:8:30,378290.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:264",0:0:8:39,378393,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:272",0:0:8:47,378433.34,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:280",0:0:8:55,378541.66,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:287",0:0:8:62,378756,77,-662,-44,769
6D18B021,"May 13,2021 19:52:54:371",0:0:8:146,379084,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:382",0:0:8:157,379257,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:394",0:0:8:169,379472.66,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:405",0:0:8:180,379892.66,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:417",0:0:8:192,380093,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:427",0:0:8:202,380447.66,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:436",0:0:8:211,380635.66,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:446",0:0:8:221,380737.34,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:454",0:0:8:229,380860.34,76,-662,-44,769
6D18B021,"May 13,2021 19:52:54:515",0:0:8:290,380906,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:526",0:0:8:301,380937.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:537",0:0:8:312,380845.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:548",0:0:8:323,380829.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:557",0:0:8:332,380809,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:568",0:0:8:343,380850.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:578",0:0:8:353,380957,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:587",0:0:8:362,381068.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:595",0:0:8:370,381346,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:632",0:0:8:407,381571.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:643",0:0:8:418,381772.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:653",0:0:8:428,382085,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:662",0:0:8:437,382319.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:671",0:0:8:446,382591,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:679",0:0:8:454,382979,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:688",0:0:8:463,383451.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:696",0:0:8:471,383850.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:704",0:0:8:479,384273.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:745",0:0:8:520,384788.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:761",0:0:8:536,385193,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:772",0:0:8:547,385510.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:782",0:0:8:557,385821,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:791",0:0:8:566,386162.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:799",0:0:8:574,386653.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:807",0:0:8:582,386918.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:814",0:0:8:589,387292,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:821",0:0:8:596,387482.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:896",0:0:8:671,387809.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:907",0:0:8:682,388068.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:918",0:0:8:693,388352.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:929",0:0:8:704,388500,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:939",0:0:8:714,388758.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:949",0:0:8:724,389062.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:958",0:0:8:733,389263.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:966",0:0:8:741,389614,76,-656,-93,741
6D18B021,"May 13,2021 19:52:54:973",0:0:8:748,389994.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:079",0:0:8:854,390243.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:095",0:0:8:870,390756,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:107",0:0:8:882,391096.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:119",0:0:8:894,391435.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:128",0:0:8:903,391662.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:136",0:0:8:911,391802.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:143",0:0:8:918,391932.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:152",0:0:8:927,392087.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:159",0:0:8:934,392059.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:168",0:0:8:943,392210,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:176",0:0:8:951,392268,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:184",0:0:8:959,392472,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:192",0:0:8:967,392589.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:200",0:0:8:975,392768.66,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:208",0:0:8:983,392887.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:215",0:0:8:990,393031,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:221",0:0:8:996,393186,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:228",0:0:9:3,393360.34,76,-656,-93,741
6D18B021,"May 13,2021 19:52:55:303",0:0:9:78,393520.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:315",0:0:9:90,393608.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:326",0:0:9:101,393703.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:335",0:0:9:110,393999.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:345",0:0:9:120,394218.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:355",0:0:9:130,394445.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:365",0:0:9:140,394623.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:373",0:0:9:148,394753,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:380",0:0:9:155,395096,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:528",0:0:9:303,395275.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:540",0:0:9:315,395502.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:550",0:0:9:325,395773,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:560",0:0:9:335,396079,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:569",0:0:9:344,396511.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:578",0:0:9:353,396966.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:586",0:0:9:361,397380.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:595",0:0:9:370,397844.66,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:600",0:0:9:375,398282.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:607",0:0:9:382,398586.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:614",0:0:9:389,398880.34,75,-680,-56,720
6D18B021,"May 13,2021 19:52:55:622",0:0:9:397,399255.66,75,-680,-56,720
